,score,word
correpondence,5.3038279060996375e-06,correpondence
warmful,5.303390004119194e-06,warmful
triplex,5.3026293235556354e-06,triplex
stupidity,5.302504696468455e-06,stupidity
snaknbars,5.301175344331209e-06,snaknbars
travailing,5.301066545594314e-06,travailing
vegging,5.299350823533836e-06,vegging
hamlins,5.299161410930977e-06,hamlins
huy,5.298868474903766e-06,huy
experiential,5.298868474903766e-06,experiential
addde,5.298468356988513e-06,addde
blancody,5.298402781166735e-06,blancody
deserted,5.297861467485231e-06,deserted
deepest,5.2951040807667875e-06,deepest
inly,5.294681474179275e-06,inly
michel,5.293317986499228e-06,michel
bdm,5.292262172285766e-06,bdm
kanae,5.292112252281497e-06,kanae
acoutrement,5.291543307778066e-06,acoutrement
gonzalez,5.289862861142493e-06,gonzalez
monotrail,5.289383218268131e-06,monotrail
kj,5.288882817483532e-06,kj
accordance,5.2878903350790926e-06,accordance
identifying,5.287511122744207e-06,identifying
ernesto,5.286131378118641e-06,ernesto
realm,5.285598203082106e-06,realm
buiscuit,5.285279284389183e-06,buiscuit
sleepingrooms,5.284164671291236e-06,sleepingrooms
subpar,5.282990782090918e-06,subpar
henhouse,5.282719696179776e-06,henhouse
waaaaaaay,5.2820312411299684e-06,waaaaaaay
acomidations,5.281110516079727e-06,acomidations
orleans,5.280914510870275e-06,orleans
cahill,5.280783412366654e-06,cahill
lighthearted,5.280399473296196e-06,lighthearted
rudely,5.280263401989995e-06,rudely
mooky,5.279902783821335e-06,mooky
localists,5.279132276915e-06,localists
erich,5.278079328141188e-06,erich
refrigeration,5.2779592951779535e-06,refrigeration
hias,5.2777827902180705e-06,hias
fearing,5.277511238679451e-06,fearing
comfortalbe,5.276901730582652e-06,comfortalbe
marketime,5.27511951517747e-06,marketime
withou,5.274956748700545e-06,withou
sylvain,5.274803366296556e-06,sylvain
jun,5.2741006367886396e-06,jun
gatorade,5.273579976670519e-06,gatorade
collocated,5.273424654120923e-06,collocated
modernity,5.27288365307651e-06,modernity
onboard,5.271934674816324e-06,onboard
blustery,5.27164695085929e-06,blustery
unconmon,5.270232822106996e-06,unconmon
fredmont,5.269647976303876e-06,fredmont
doorstop,5.268877077545586e-06,doorstop
intial,5.268423624616561e-06,intial
seatec,5.2681190233911154e-06,seatec
parnets,5.268100695083703e-06,parnets
dann,5.268100695083703e-06,dann
dispute,5.266566028815112e-06,dispute
unsuccessfully,5.266489691478809e-06,unsuccessfully
flared,5.264165086864495e-06,flared
newport,5.262860184063689e-06,newport
carston,5.262754049059106e-06,carston
hotelroom,5.262696295289799e-06,hotelroom
ckose,5.260365882599433e-06,ckose
accuratejoe,5.2590498443857125e-06,accuratejoe
redecorated,5.2586363343913206e-06,redecorated
enjoyability,5.2586098541913146e-06,enjoyability
zaxxr,5.2584947111906905e-06,zaxxr
tinkering,5.2575258022797905e-06,tinkering
palm,5.257496615140208e-06,palm
soundsystem,5.257146721609961e-06,soundsystem
idle,5.256324069118756e-06,idle
romance,5.255050942172888e-06,romance
apreciated,5.2544924002817086e-06,apreciated
seneca,5.254190023316751e-06,seneca
veryyyyyy,5.253433340035422e-06,veryyyyyy
ziplock,5.252634296485304e-06,ziplock
strengthening,5.252050961920827e-06,strengthening
upstream,5.251242024446541e-06,upstream
champion,5.250245905707111e-06,champion
aar,5.25024118635748e-06,aar
mich,5.2492778306980036e-06,mich
quoin,5.248873672085299e-06,quoin
refinised,5.248454074303545e-06,refinised
andd,5.247827726354781e-06,andd
underserved,5.247601604770842e-06,underserved
resaurants,5.247187115717618e-06,resaurants
heightened,5.246854559919544e-06,heightened
deferentially,5.246493044642774e-06,deferentially
jilian,5.2464906994622605e-06,jilian
mango,5.246233379780886e-06,mango
nestle,5.245794884354033e-06,nestle
wracking,5.245768875597952e-06,wracking
define,5.24458151815319e-06,define
fluidity,5.244309551038718e-06,fluidity
shareable,5.2432342260264066e-06,shareable
defs,5.242111005602009e-06,defs
mended,5.241021910162704e-06,mended
nosey,5.239745181307263e-06,nosey
humbly,5.238273408393409e-06,humbly
burst,5.236197180311739e-06,burst
sharming,5.235237241289172e-06,sharming
grunging,5.234306262107024e-06,grunging
indiana,5.234012922169408e-06,indiana
responed,5.233308207977421e-06,responed
aqain,5.233152397232417e-06,aqain
airfield,5.233014398548123e-06,airfield
shanas,5.23226948621426e-06,shanas
atall,5.231123178687944e-06,atall
habitat,5.230396674222108e-06,habitat
luca,5.230102985517997e-06,luca
franco,5.229813617835637e-06,franco
restaurats,5.22866349487511e-06,restaurats
enjoyede,5.2284919925923655e-06,enjoyede
symposium,5.2284919925923655e-06,symposium
calmer,5.228424008358332e-06,calmer
memoriable,5.227042076604846e-06,memoriable
altering,5.226421365341212e-06,altering
coyote,5.225841277777335e-06,coyote
nonprofit,5.225796737883902e-06,nonprofit
streetscene,5.223066294452089e-06,streetscene
kitsap,5.2221863077765845e-06,kitsap
shar,5.221903589915978e-06,shar
backyord,5.221871755963044e-06,backyord
supermakert,5.221871755963044e-06,supermakert
irnoning,5.221710661250905e-06,irnoning
possibilites,5.221710661250905e-06,possibilites
granting,5.220166604013084e-06,granting
graveyard,5.220136568277634e-06,graveyard
assagio,5.219645343368276e-06,assagio
archive,5.218975187732559e-06,archive
angielana,5.2177819862522955e-06,angielana
fussed,5.216098837328349e-06,fussed
curz,5.215660041621698e-06,curz
dreaded,5.21528151487811e-06,dreaded
disoriented,5.213945588605006e-06,disoriented
butterfly,5.213479786802438e-06,butterfly
zag,5.211917474348174e-06,zag
zig,5.211917474348174e-06,zig
assures,5.210145259708574e-06,assures
inpatient,5.208696206435311e-06,inpatient
consensus,5.2082346278682815e-06,consensus
soot,5.2082346278682815e-06,soot
catalogue,5.207088582575819e-06,catalogue
tasha,5.206766648157814e-06,tasha
chester,5.2063412657316125e-06,chester
wonderrfully,5.206260354980093e-06,wonderrfully
upkeeping,5.205773808248399e-06,upkeeping
guild,5.205312957838131e-06,guild
suzie,5.205312957838131e-06,suzie
cleam,5.20477369497943e-06,cleam
cherishing,5.203960841663192e-06,cherishing
slump,5.20373158023546e-06,slump
hings,5.203361876531578e-06,hings
axelia,5.202352918155259e-06,axelia
hermetically,5.202178351599507e-06,hermetically
yun,5.201792946593735e-06,yun
jeanet,5.200952205208739e-06,jeanet
clipboard,5.200722409889177e-06,clipboard
minisoaps,5.200357793806977e-06,minisoaps
unviversity,5.199774795599054e-06,unviversity
addicty,5.1972829269235915e-06,addicty
contruction,5.1969095026272534e-06,contruction
beauuuuuutiful,5.196687343347563e-06,beauuuuuutiful
tranist,5.1956225981476386e-06,tranist
reccomending,5.195281297757389e-06,reccomending
drastically,5.195257577145316e-06,drastically
humbled,5.1952205994138295e-06,humbled
lifting,5.194786317809874e-06,lifting
bananabread,5.194738586685929e-06,bananabread
driectly,5.194738586685929e-06,driectly
picknick,5.193923815360785e-06,picknick
phocyclo,5.19336441241701e-06,phocyclo
dampen,5.193319625210748e-06,dampen
hospitible,5.1921837879697585e-06,hospitible
robed,5.191815237561924e-06,robed
wheni,5.191241874156888e-06,wheni
amentites,5.191216857415562e-06,amentites
milind,5.190787444757889e-06,milind
lindseys,5.189312164604753e-06,lindseys
earleir,5.1886191624511e-06,earleir
peronable,5.1884976481951194e-06,peronable
begged,5.1884417691683406e-06,begged
albi,5.188209691318242e-06,albi
utopia,5.18690919444102e-06,utopia
ticking,5.186772236486094e-06,ticking
offensive,5.18667539080121e-06,offensive
eleonor,5.184785695972105e-06,eleonor
caine,5.18463084713395e-06,caine
kristens,5.1843993693080265e-06,kristens
anastacia,5.184121399598869e-06,anastacia
toed,5.182988352175412e-06,toed
ohand,5.182624780143483e-06,ohand
netflex,5.181746892554505e-06,netflex
anxe,5.181716901059755e-06,anxe
incluing,5.181540221585234e-06,incluing
nonsmoking,5.181442469762257e-06,nonsmoking
friendli,5.179346213737195e-06,friendli
phev,5.178028041190396e-06,phev
komen,5.177332768147636e-06,komen
boulcany,5.176789677155415e-06,boulcany
delegated,5.176370434090909e-06,delegated
wsvacationjunction,5.176339940791362e-06,wsvacationjunction
dyed,5.175548209484854e-06,dyed
adelaide,5.175311519272529e-06,adelaide
mistress,5.1734325262427435e-06,mistress
commentable,5.173360287694229e-06,commentable
funitured,5.173360287694229e-06,funitured
fung,5.172253876364112e-06,fung
ouch,5.171593559257134e-06,ouch
hamster,5.1712020339399734e-06,hamster
windchime,5.171032499111111e-06,windchime
apodments,5.17066520098766e-06,apodments
wlking,5.1702977594751875e-06,wlking
spraying,5.169700345870254e-06,spraying
crossroad,5.169506191420684e-06,crossroad
sanitized,5.168638838381457e-06,sanitized
cna,5.1686045413988545e-06,cna
recomende,5.1685188712629395e-06,recomende
sorrento,5.1662700854293676e-06,sorrento
glitziest,5.166268876237092e-06,glitziest
aroun,5.165120022663404e-06,aroun
airstreaming,5.164907098710849e-06,airstreaming
offert,5.16410390405174e-06,offert
traverse,5.16300278024663e-06,traverse
posotive,5.162655649941476e-06,posotive
slave,5.16225268976172e-06,slave
beastly,5.161928635209755e-06,beastly
shakespear,5.161749869924394e-06,shakespear
cherl,5.161370050230906e-06,cherl
sockeye,5.1601319962935405e-06,sockeye
geographic,5.159787225111753e-06,geographic
chiluly,5.159695150524037e-06,chiluly
beeline,5.157943645284716e-06,beeline
remmendation,5.157917618279283e-06,remmendation
attentitive,5.157917618279283e-06,attentitive
comfortmable,5.157411465649818e-06,comfortmable
convennient,5.157411465649818e-06,convennient
anx,5.157119700151723e-06,anx
wzs,5.157119700151723e-06,wzs
nervious,5.156922999764841e-06,nervious
fireword,5.156592808462342e-06,fireword
wallymont,5.155226682768822e-06,wallymont
thrifting,5.1551750859758755e-06,thrifting
xinfei,5.154335615471925e-06,xinfei
chufun,5.154335615471925e-06,chufun
toileries,5.153125248210302e-06,toileries
londoner,5.152695448728884e-06,londoner
primer,5.151597826354988e-06,primer
uke,5.151587160937058e-06,uke
fantastics,5.150060471663907e-06,fantastics
furbaby,5.148413871049867e-06,furbaby
fruitful,5.148383545249234e-06,fruitful
livia,5.147957910532684e-06,livia
frost,5.147697743135895e-06,frost
unfortenately,5.147603364812208e-06,unfortenately
yamaha,5.14740364551788e-06,yamaha
linking,5.14522073786187e-06,linking
sideboard,5.1448785650297196e-06,sideboard
folliage,5.143729858878059e-06,folliage
viable,5.142559728370731e-06,viable
cnn,5.1424534571055364e-06,cnn
heath,5.1404254297523005e-06,heath
resettling,5.139884267369341e-06,resettling
particularily,5.139345472703341e-06,particularily
glitter,5.1392993990069585e-06,glitter
nything,5.139085996141826e-06,nything
comprised,5.1387644703484786e-06,comprised
estrange,5.138353449146642e-06,estrange
vendimia,5.138245481676907e-06,vendimia
spunky,5.137260346097816e-06,spunky
sniff,5.137036718746432e-06,sniff
foreseeable,5.136577222607665e-06,foreseeable
zombie,5.134719212629637e-06,zombie
pecfect,5.131319832647205e-06,pecfect
explaination,5.130584339125403e-06,explaination
uninsulated,5.1305830721142385e-06,uninsulated
gamedays,5.129966733777137e-06,gamedays
furious,5.129421659594491e-06,furious
mermaid,5.1292736360536145e-06,mermaid
od,5.129097448316826e-06,od
redwood,5.127240651761476e-06,redwood
discerption,5.1271183828092015e-06,discerption
crunchy,5.126324139273995e-06,crunchy
inwas,5.125912428391615e-06,inwas
reataurant,5.125050757291253e-06,reataurant
earlyish,5.124303014327369e-06,earlyish
katies,5.123921619529e-06,katies
slug,5.12314701249846e-06,slug
housemember,5.122820046277066e-06,housemember
espl,5.122758649974076e-06,espl
renae,5.122404736509392e-06,renae
remembrance,5.1223431210300935e-06,remembrance
itching,5.121704076411552e-06,itching
md,5.121006652423028e-06,md
jerrod,5.120114648277675e-06,jerrod
inconveniencing,5.11996574451532e-06,inconveniencing
murmuring,5.119348119342319e-06,murmuring
synced,5.119165989729801e-06,synced
karolina,5.1186304464955966e-06,karolina
buddhism,5.11719665248672e-06,buddhism
fourplex,5.116744503017184e-06,fourplex
bevor,5.116047249823039e-06,bevor
lynwood,5.115408348719124e-06,lynwood
katryn,5.114535945753279e-06,katryn
emotional,5.114444715585276e-06,emotional
galifianakis,5.114260521735424e-06,galifianakis
ferrell,5.114260521735424e-06,ferrell
oval,5.113996839838367e-06,oval
hasitation,5.113856410278173e-06,hasitation
frail,5.113383039350727e-06,frail
wiht,5.112640756137164e-06,wiht
kiddie,5.111991897396903e-06,kiddie
applied,5.11198605414129e-06,applied
misunderstand,5.111981418106453e-06,misunderstand
chanpagne,5.111714258615601e-06,chanpagne
longed,5.111300795995585e-06,longed
eyeing,5.109808211668767e-06,eyeing
spork,5.109206290354078e-06,spork
gask,5.107195469278997e-06,gask
gabled,5.106518862281751e-06,gabled
caffees,5.1058203244971015e-06,caffees
anchorage,5.105203360571959e-06,anchorage
crazier,5.104699559341778e-06,crazier
centerpiece,5.103548381984435e-06,centerpiece
mugsy,5.1031452044028645e-06,mugsy
confortabel,5.102815797731843e-06,confortabel
anquil,5.101500513268379e-06,anquil
bigs,5.10138824480908e-06,bigs
mal,5.100838471964918e-06,mal
pestle,5.09972135271758e-06,pestle
grandeur,5.098994486135745e-06,grandeur
fracturing,5.098919660925538e-06,fracturing
agua,5.097151363881029e-06,agua
cafeti,5.096731246203155e-06,cafeti
anicks,5.094889813894696e-06,anicks
fluke,5.094261557670176e-06,fluke
mindset,5.09424672832436e-06,mindset
sonia,5.094002969254586e-06,sonia
relish,5.093617121318573e-06,relish
masami,5.093397491305464e-06,masami
monastery,5.092843848355286e-06,monastery
brutal,5.091962049779694e-06,brutal
underutilized,5.09192615436166e-06,underutilized
franzi,5.091063499312494e-06,franzi
fect,5.09060465770762e-06,fect
seductive,5.08716902380839e-06,seductive
understating,5.086536720717005e-06,understating
tinas,5.085415350305262e-06,tinas
hendrik,5.084430558922369e-06,hendrik
adn,5.084103487145683e-06,adn
onstead,5.083032641712515e-06,onstead
expanding,5.082911044680289e-06,expanding
tequila,5.08287472957291e-06,tequila
partaking,5.082710425140822e-06,partaking
ck,5.082456697320052e-06,ck
grouble,5.081261688953148e-06,grouble
tbey,5.081261688953148e-06,tbey
comcortable,5.081261688953148e-06,comcortable
aide,5.079611127366245e-06,aide
acclimating,5.078536914461903e-06,acclimating
porta,5.078342576608813e-06,porta
dividing,5.07749381429183e-06,dividing
portly,5.0767624539308675e-06,portly
emile,5.0766136674862125e-06,emile
halley,5.0762534400096304e-06,halley
fierce,5.075893016879534e-06,fierce
wonderfuls,5.075045948416197e-06,wonderfuls
niddle,5.074244597209546e-06,niddle
perfact,5.074244597209546e-06,perfact
contributor,5.074164081659023e-06,contributor
muntaz,5.073696645070827e-06,muntaz
cid,5.073443837031939e-06,cid
anja,5.072547993486066e-06,anja
glas,5.072547993486066e-06,glas
decored,5.071975663963691e-06,decored
ruminate,5.070198936094968e-06,ruminate
waterview,5.069449662527087e-06,waterview
curator,5.069033076823912e-06,curator
outhouse,5.068162734629765e-06,outhouse
tat,5.067846237092718e-06,tat
rte,5.067168290862869e-06,rte
lanis,5.06682429023331e-06,lanis
chord,5.0668166198719134e-06,chord
raced,5.066417862308219e-06,raced
lazed,5.066413890595653e-06,lazed
sc,5.065399621619237e-06,sc
doiughters,5.065121619411397e-06,doiughters
expreince,5.065121619411397e-06,expreince
javasti,5.065074647839652e-06,javasti
tartes,5.063776532666372e-06,tartes
neighbrhood,5.063491895291834e-06,neighbrhood
talkitive,5.063355848026842e-06,talkitive
emaculate,5.063355848026842e-06,emaculate
exercising,5.062715660488144e-06,exercising
activated,5.0627053975481885e-06,activated
intercity,5.062553026995269e-06,intercity
roya,5.062441641304176e-06,roya
burcu,5.062151591012881e-06,burcu
thsn,5.06212282438428e-06,thsn
privy,5.062038764539289e-06,privy
overstated,5.06165258347136e-06,overstated
emergent,5.061056750132609e-06,emergent
afoot,5.059368609486848e-06,afoot
locksmith,5.059328553603508e-06,locksmith
gdocs,5.0589889934351746e-06,gdocs
leon,5.058756296600725e-06,leon
mounatins,5.058023504630507e-06,mounatins
silliness,5.057056511651032e-06,silliness
northstrom,5.056703202064297e-06,northstrom
melitta,5.0545325809540705e-06,melitta
spetacular,5.054440717979132e-06,spetacular
comin,5.053894882890462e-06,comin
schorzman,5.053292973222249e-06,schorzman
